# p/CPU_CYCLES p/INST_RETIRED p/BR_MIS_PRED  p/BR_PRED p/L1I_CACHE p/L1I_TLB_REFILL p/L1I_CACHE_REFILL p/L1D_TLB_REFILL 
   16124943931    14325547797      72925375 3069502353  6145673152         37743498          289548263         62093959 
   23809431389    20209634467     119017258 4271619967  8955276576         57156025          444377372         86068857 
   22476556173    18918686216     125118930 4018892369  8541514801         55068145          451121285         81736129 
   21845912686    19049199220     124472994 4072735528  8667953371         56154062          447229707         81987940 
   21604425190    18864970915     125035245 4043531242  8608586821         55699785          446536441         80754969 
   21869174816    18899366104     125167259 4041050803  8610596331         56051032          449214547         81834122 
   21578115734    18805471553     124702864 4023374604  8573206012         55458798          444747182         80606165 
   21392584212    18682833601     122118558 3997763910  8507122357         55099724          438835882         80139035 
    6071751158     4746003659      39290459  967744865  2138246700         18195272          140938069         26651521 
