# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/BR_MIS_PRED_RS p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   17068951439    17084607490 18883315158             8937                 0            85279                  21856 
   22726097992    22351989669 24880118348            12997                 0           132276                  36794 
   23036880808    22523436631 25088037369            12661                 0           136155                  39632 
   22776236029    22505214030 25033495001            12486                 0           135648                  37153 
   22915091009    22718268975 25214584883            11909                 0           130226                  33656 
   22965007075    22757904055 25277882817            12230                 0           134390                  36887 
   18891020143    18047369905 20307170343             9937                 1           120924                  26411 
       1744566        1241217     1601552                0                 0               20                      0 
