# p/CPU_CYCLES p/INST_RETIRED p/BUS_ACCESS p/L1D_CACHE_REFILL p/L1D_CACHE p/L1D_CACHE_WB_VICTIM p/L2D_CACHE_REFILL p/L2D_CACHE p/L2D_CACHE_WB_VICTIM 
   10290616946     8561455226    257331533           77461308  5369583870              37039599           37343169   452817119              43774012 
   27294622198    21767105361    908536982          210093827 13966094933             106350085          133400887  1201939653             149308008 
   27149536686    21597840582    918145403          220477140 13835909279             111625025          135748589  1276186688             152158465 
   26983059940    21394395595    907696163          221294066 13726822493             111854438          135381860  1283419256             149364410 
   27369484200    21750045692    913512577          223891704 13966279232             113133306          136450820  1306292589             151279079 
   27409588419    21660669177    904289005          222012911 13964401780             111477939          137284043  1297472128             145707763 
   27348262738    21613018603    906601610          223172265 13915455277             112367508          138622485  1303803972             146813680 
   26989880966    21502533968    894988979          223419187 13785066153             113415186          132475623  1304645021             149616908 
   27149647810    21540880538    894099844          223853413 13857902615             112920705          135095001  1307079608             146428418 
   23544533923    18419813431    861718030          207727401 11646144787             103982221          131121029  1252652874             138216260 
   25133870431    19541327336    863499473          210357350 12552576520             104322091          135581767  1257013949             130924753 
   21480347277    17013984107    812765209          198158428 10622487031              99734550          120379054  1208116592             132325388 
   23386104808    18074528754    861339275          207702296 11451766104             102158293          137184499  1270307461             131140696 
   24798849139    19248474331    869928612          210870031 12340896456             104516901          137023994  1263517501             133412715 
   24701312627    19033307581    828414781          205585884 12294737293             102233345          126547017  1251377017             136323071 
    2315950532     1598622847     43364339           12577019  1158203886               5593870            8109582    82794386               7594256 
       3736351        2421190       135992              24660     1437026                  8185              27363      149344                 18326 
