# p/CPU_CYCLES p/INST_RETIRED p/BUS_ACCESS p/L1D_CACHE_REFILL p/L1D_CACHE p/L1D_CACHE_WB_VICTIM p/L2D_CACHE_REFILL p/L2D_CACHE p/L2D_CACHE_WB_VICTIM 
   11668136041    12924017843    388730527           94185625  6787033159              52729102           37625546   466279945              69412329 
   22225514969    23440569411   1439932824          202915054 12193873557             127505571          127718369   936081192             281793196 
   21668274835    23293543552   1546124256          210051192 11748146840             132135283          122765997   983623558             316823347 
   25204557515    26439879477   1769343770          243142004 13421702958             150248386          140747785  1139047864             351463295 
   25782378138    27746310382   1755332499          237057064 14376884655             147648167          144714457  1114911420             340152566 
   24776823170    26789212472   1721109301          227295201 13823725881             141103072          141015697  1083086920             333932952 
   24891488044    26955137594   1721223986          227901552 13916401784             141638562          141687862  1087181361             335145431 
   24519327153    26685651847   1708471259          226476329 13748173031             141138117          138719757  1074118405             333902767 
   25759300327    27841773061   1732576098          230563180 14493850510             143430988          143489558  1088053327             334589172 
   24781914650    26555585123   1736976760          230408978 13706814701             143683621          141948448  1084275967             339152272 
   25324880910    27332195535   1734943850          229000657 14184405390             141599218          142413689  1093775456             335066718 
   25082779409    27222295548   1738600792          229450041 14048886313             142569979          141905665  1093685424             337286906 
   24471231537    26347154339   1725356550          229513422 13538435234             143805172          140840199  1071629907             338231949 
   25810533545    27711652057   1771287044          233547237 14403931183             144097776          147235480  1121828705             339041431 
   24579693466    26627599464   1723030294          228314578 13698477324             141975716          139919851  1083189160             334804217 
   24730181921    26934496328   1711447033          224764820 13915303182             139368298          138055293  1073916121             332983504 
   24238342291    25627671378   1727224115          232360391 13179897500             146275675          141911492  1069449463             341412999 
   25535437331    27936757711   1749908091          229561587 14470900321             141745642          139750451  1110030341             338330831 
   24989894684    26784190560   1748340090          230715440 13844214330             142785678          142834494  1098296901             338880274 
   25800739910    27864873717   1746652171          232252502 14480741774             144108507          143876202  1099536447             336889259 
   24892935366    26952144062   1725621695          226623424 13923048139             140098976          143592575  1089591507             330792735 
   24275149602    26201743293   1738288425          230713431 13427877055             143359075          138430302  1092337351             342280139 
   24376040063    25934995611   1752931168          234685260 13278812052             147628427          141936465  1084999693             347049930 
   26003097396    28099429246   1762736095          231737765 14628945646             142420701          145252840  1120352714             336575754 
   25351811492    27470006184   1764202275          233991784 14165507719             145980921          143727707  1102927286             343540974 
   25123140826    27139447358   1760166303          232160608 13981625554             144449449          144762862  1101622632             340551527 
   25165722952    27189866954   1741673019          230041523 14053356356             142864674          142872238  1091921173             336842961 
   24859932156    27036051782   1728998133          228350768 13950142147             142138473          140345757  1081905997             336592965 
   24375138570    26331168552   1746387438          231099358 13474560738             144406124          142381441  1091090392             342451603 
   25365843190    27815669207   1768642780          231105067 14317589862             142899988          141412734  1113217414             342825886 
   25512435416    27647588009   1747879785          231239523 14301200430             143879267          141706747  1094322222             339474853 
   25769701601    27582361452   1775147648          235564634 14315862270             146267537          147147418  1116080818             341681375 
   25455421677    27683298512   1743946053          230961693 14305787388             143880722          141414411  1092704484             338639639 
   24758975302    26423787244   1745450121          233022225 13583441181             145921988          142890903  1085432990             341942627 
   25724621531    27950661102   1778747891          234300273 14440948358             145237396          145340766  1118506413             343084992 
   24861213705    26811121979   1739291529          228907579 13829664349             141866816          141740311  1091796254             337214162 
   25049375054    26636668131   1763920614          234667293 13744132691             145823952          143658051  1106401567             344044914 
   25497768545    27403165514   1738412464          229767455 14243435298             141418103          142704658  1102814934             334377489 
   24526916078    26110002198   1730528131          232419537 13437461032             146014355          141280136  1073707692             340724710 
   25377172089    27390712500   1752415047          231197569 14189109995             142796135          141923537  1107634250             340272094 
   24863555198    26906351306   1738002440          226905800 13921400262             139743026          141366405  1097235624             334873647 
   24467606786    25766859194   1788748064          239745039 13169301533             150268980          146212304  1111766682             352352098 
   13795601340    11449854160    643018787          105325703  6910234347              63028663           66099313   486679507             125609154 
       4552065        2972882       149113              28474     1746892                  9409              31161      182987                 21618 
