# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   11512812465     7722702987  9750538932          25812418         25111964             2805346449 
   23293214463    14373899296 18818658583          56113113         54336511             5697845095 
   23588168368    14522445999 19054733623          57055492         55221927             5817446559 
   23433211756    14434526303 18924581269          56768801         54977970             5770965009 
   23535492055    14518318508 19039374603          57181016         55338441             5805712146 
   23412447471    14421989397 18924423429          56772034         54954921             5784704376 
   23545178175    14522698650 19046772408          57101630         55291933             5809226451 
   19176547888    12150085987 15568994895          43453772         42078361             4515363279 
       4224541        2724409     3356071              2823             2699                 406505 
