# p/CPU_CYCLES p/INST_RETIRED p/BR_MIS_PRED  p/BR_PRED p/L1I_CACHE p/L1I_TLB_REFILL p/L1I_CACHE_REFILL p/L1D_TLB_REFILL 
   15780771103    15842089370      63326601 3575718832  6812162116         31795973          261552990         43032617 
   20813281501    20928337093      95863984 4711467763  9205916455         43219046          362086920         55563152 
   21677135830    21718684941      95931417 4910811621  9569244146         44877862          370763388         57750594 
   21130527673    21587304871      93917729 4867578438  9467952944         44782446          363487246         57069729 
   22447494431    22972789611      96690803 5182421631 10063130882         47281137          379370955         60544920 
   22436844615    22977784098      95744325 5179829796 10054156208         47255572          376322379         60974477 
   16500186137    16432553682      75959970 3692790104  7188132043         37033897          293256932         46880234 
       1695345        1277027         10782     352547      523471             1589              28538             5992 
