# p/CPU_CYCLES p/INST_RETIRED p/BR_MIS_PRED  p/BR_PRED p/L1I_CACHE p/L1I_TLB_REFILL p/L1I_CACHE_REFILL p/L1D_TLB_REFILL 
   16120755996    14320371945      56373143 3216851787  6100926425         30713617          239884476         52936319 
   22471417082    19692721621      91744519 4362759150  8701991474         45765905          364159589         70528602 
   22834227305    19414107177      96224652 4293538020  8610622080         45995481          374284799         71373284 
   22072768518    19189339869      96302280 4248331199  8559353534         45859546          374637863         69781899 
   21642449992    19314080228      94550526 4283588405  8634983676         46334046          370465088         69615346 
   21568914182    19281332031      93103947 4266018012  8596699718         45496701          363049448         68971015 
   21235357461    19022347586      94015505 4217884021  8520392734         45395926          364867704         68433690 
   18417687653    15375955397      84401395 3389907545  6861050313         40304453          324603605         61730471 
       2341079        1552156         14118     416036      655760             2096              40692             8730 
