# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/BR_MIS_PRED_RS p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   16850339851    16841963820 18539668653            13603                 0            77938                  36440 
   22155704218    21301090919 23898651108            18084                 0           133070                  64418 
   22620836657    21079563777 23964470820            18428                 0           141833                  59409 
   23251973132    22597215219 25141023779            18550                 0           120679                  61430 
   23341906705    22499244827 25169661277            18855                 0           127575                  59394 
   23184257937    22656397345 25221063215            18335                 0           121508                  61328 
   21619355283    20255446069 22922957273            19020                 1           135759                  58728 
       2044176        1533640     1953534                1                 0               41                      0 
