# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/BR_MIS_PRED_RS p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   16145564985    14650293305 16660730697            53739                 0           165309                  35318 
   23700307632    21263457261 24211205538            82973                 0           269407                  53232 
   23178974981    20839373902 23729985922            85793                 0           282545                  60005 
   22386495981    19820463876 22789593442            83962                 1           290941                  62987 
   22813182018    20151051593 23257966803            85941                 1           306376                  71469 
   23545305143    20942339686 23866746026            85641                 0           282492                  61776 
   24143494710    21613815183 24551347250            86862                 1           284460                  60268 
   18278938126    15657969751 18054466398            65653                 2           223698                  42393 
       2230957        1441016     1881491                3                 0               31                      0 
