# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/BR_MIS_PRED_RS p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   15881433929    13701739776 16051912913          2746838          32046735         32014229             9590449359 
   23300049743    19902320443 23269092974          4105517          46056848         45999522            14627301086 
   24139348623    20415777902 24083994301          4509758          49341307         49191634            15310851681 
   22696863825    19026831332 22628511668          4489671          44441058         44334318            14253833879 
   22417212482    18799606361 22472396122          4671278          43276174         43244321            14216729350 
   22446848465    19701405565 23246994495          4584731          43400853         43470118            15046226639 
   22167556575    19644076539 23281556267          4705890          42708769         42836476            15112013115 
   22187268683    19475507799 23135108465          4734425          43131683         43230107            14946325526 
    1209824130      671008921   958764159           277293           4530375          4467568              621327126 
