# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/BR_MIS_PRED_RS p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   15944890616    13833594726 16152208451          2643264          31953423         31789628             9740818183 
   23878138899    20108860979 23705343344          4235954          48551227         48119351            14923757563 
   23669668830    20185871518 23665737121          4051483          48344187         47934168            15024641345 
   24021309597    20219138047 23845958852          4253661          49079948         48655587            14994364020 
   23947833109    20302555164 23898346229          4205938          49432403         48996532            15113995575 
   23745424388    20396100254 23906211010          4196771          48721074         48297963            15346727987 
   23899412998    20295494850 23855338822          4169253          49450210         48986255            15092982449 
   23893314968    19967169502 23574075607          4164652          50784727         50299187            14866943285 
     862888430      481604420   676208392           179578           2876893          2846289              395348915 
