# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   11374649040     7560787457  9686958758          25316420         24599144             2900326703 
   23335567694    14424274161 18998069248          56586324         54744754             5825767731 
   23294058142    14338341650 18949649596          56484939         54639303             5853285980 
   23212130302    14316195202 18870685013          56418295         54592257             5814629919 
   23490383738    14496422169 19141159406          57141644         55251593             5899022945 
   23111895479    14246271175 18808592738          56299517         54423824             5820488693 
   23246567218    14357066500 18943895171          56689020         54787103             5840153021 
   18483604138    11707798871 15106146518          41908553         40504736             4440839170 
       4220722        2601299     3219062              2796             2672                 409944 
