# p/CPU_CYCLES p/INST_RETIRED p/INST_SPEC p/EXECUTIVE_ENTRY p/EXECUTIVE_EXIT p/INST_SPEC_RESTRICTED 
   11343546031     7485036469  9611396255          25666057         25035254             2924351374 
   23753057001    14528946147 19163914070          58956749         57308105             6026085483 
   23369786620    14266748350 18870423325          58142051         56464841             5982035348 
   23633902314    14445542814 19095776656          58856200         57175754             6044750492 
   23405360923    14290884214 18911501720          58223837         56555220             5992793815 
   23442655674    14344149586 18949156495          58432560         56767048             5988953885 
   23546708013    14398650936 19051166254          58689559         57022370             6033353969 
   19979357127    12511915072 16204881052          46454614         45101731             4895072662 
       4184953        2708637     3328894              2790             2673                 393755 
